Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
CXCL9	15.86623520231171	5.552277484903845	1.3427073850322173	7.134118342800735e-6	8.335593858469635e-5	TRUE
HEY1	24.26656045785047	5.541719521922871	1.0819213776210816	4.139883573604709e-8	9.291785914021821e-7	TRUE
VEGFC	2.551897310766429	5.537673559309201	0.8439876409548764	3.8709711293332487e-005	3.5736190818561715e-4	TRUE
OMD	60.11530143144963	5.530424032292276	1.236231625520621	1.5368779469142186e-6	2.2074696976012964e-5	TRUE
SRPX	32.13695928885304	5.520147661243856	0.6118795938190115	4.6144740009810784e-20	1.601222478340434e-17	TRUE
AHNAK2	5.3239705551052845	5.5185217701958695	1.0948357241895257	1.544646939670717e-8	3.894755103591874e-7	TRUE
PGF	95.54180746443036	5.51594625474667	0.5351514182119356	1.4050310536700019e-25	1.6165991507515743e-22	TRUE
APOD	662.7728230097872	5.513599265688267	0.9993467200940456	7.545614579365963e-9	2.0749016392392368e-7	TRUE
CAV1	172.50651923438528	5.513160410414664	0.5348362140526576	1.6026735047723772e-25	1.7518022743914467e-22	TRUE
OLFML3	65.11880688333541	5.509409679779823	0.7194768433188209	4.661768412872479e-15	5.661717737433625e-13	TRUE
TMEM158	1.7208435554896706	5.502137585750881	1.3325798865339407	1.1921877989507051e-6	1.7765792415038423e-5	TRUE
AC009336.24	6.302048775889454	5.4977388145869766	1.3251886316780013	8.579804454543564e-7	1.3380152158873558e-5	TRUE
RP1-79C4.4	3.3389671738492406	5.497364113947947	1.2841148050294473	1.1633282356534332e-6	1.73950195346236e-5	TRUE
HOXD8	9.23345348202431	5.4885928103059864	1.3974318708733584	2.4403896947892827e-6	3.319810772731083e-5	TRUE
MATN4	0.804468320355501	5.487265116900968	0.6652899919708204	0.9347494026170855	0.9648499310926911	FALSE
SSTR2	5.9591153800444046	5.475599330018923	0.9272198169888288	1.1972637031939873e-10	5.102023745716132e-9	TRUE
SLCO1C1	2.723613038041756	5.472095336034839	1.4567934856460887	2.010451379276944e-5	2.0404121449569765e-4	TRUE
HSPA12A	3.4546800813144376	5.456404588768489	1.031021081135935	1.5750874159167185e-9	5.1315925483391036e-8	TRUE
HTRA1	52.52057646373342	5.44350990424908	0.7173843893321954	6.4854881905413344e-15	7.747500400733558e-13	TRUE
TINAGL1	25.952567828142328	5.438910424790417	0.7382782771071388	3.854050770268079e-14	3.772730588028298e-12	TRUE
CXCL13	33.13465481158817	5.432359965622063	1.2929015672757411	4.1657196950697495e-6	5.2538947722125276e-5	TRUE
EMP1	150.13128845863375	5.421288584528649	0.5508307392005718	1.7740894043869873e-23	1.2510764022356108e-20	TRUE
CFB	1.5062875495935129	5.410354926045528	1.426086218903758	2.4340996638290387e-5	2.41323595242479e-4	TRUE
AGT	5.850312950064019	5.406040845051261	0.9224554422241463	1.2267628355582652e-9	4.075723761115385e-8	TRUE
CPE	39.29254207610758	5.402510175048948	1.0283605323409868	2.542313171294914e-8	6.008379268938175e-7	TRUE
FABP4	206.16524187362043	5.398822389960226	0.9110452389611903	6.259781622561006e-10	2.250741546888259e-8	TRUE
LINC00312	2.890038801018362	5.388284133391451	1.0606572878008345	2.4198818434092734e-8	5.743869378802402e-7	TRUE
VWF	64.30677020199276	5.387064355052424	0.7752899213190626	8.617183793156567e-13	6.116242042279082e-11	TRUE
C1R	88.30905817773726	5.385527982779078	0.5609773550222914	1.7482940625034047e-22	9.799860641124854e-20	TRUE
REM1	2.223715507225515	5.381667432740068	1.3881413133109757	1.6287980346710246e-5	1.7061405767102668e-4	TRUE
KCNJ8	12.263475011303367	5.380747467817769	0.8147010865793146	9.09689306538673e-6	1.033076256116464e-4	TRUE
IL1RL2	3.5697411007129127	5.374402910592694	0.7577104196774496	1.0497040814175095e-16	1.8506113648280787e-14	TRUE
COL14A1	26.616354032132207	5.366954193946765	0.7390382080208021	7.656541782990062e-14	6.8438043697206616e-12	TRUE
IGFBP4	111.69054576031965	5.366619774885703	0.5969689495758739	5.209234026094709e-20	1.7793603913196318e-17	TRUE
HSPB7	4.51593821118634	5.357587645404933	1.2439627807816818	2.101345219658653e-6	2.9074372055036593e-5	TRUE
CNN1	9.41581927834513	5.350593146414393	0.878954213966126	6.13456495728261e-11	2.8233205164453716e-9	TRUE
RP11-598F7.6	3.282487537897045	5.341488179726655	1.4276629251428572	4.7636989851246273e-5	4.2575316236226276e-4	TRUE
SOX11	1.3068438977928987	5.3411861684024	0.5832465947660374	0.05785640256654589	0.14657536406388452	FALSE
PON3	1.4166896979239691	5.338817848985152	1.3957934301873796	1.845282226506794e-5	1.893883321768311e-4	TRUE
TIMP3	159.56424484663876	5.3377557382295056	0.6642824767699572	2.2040067250228791e-16	3.706291616594243e-14	TRUE
PPP1R3C	5.335406983706404	5.325032674275891	0.9238680419282368	2.8429595123945947e-10	1.0903497877273375e-8	TRUE
CRYAB	106.94505881891263	5.31776764981728	1.295000117976902	6.654940016064508e-6	7.83855838853374e-5	TRUE
AP000688.8	4.197354011639522	5.3172255085612115	1.0648114163999918	8.724695572588173e-9	2.369323849842858e-7	TRUE
CCL8	9.20881830986742	5.316294319762628	1.0038015344941997	3.6413063554917404e-9	1.0889548322490415e-7	TRUE
HSPA1A	3976.275826952459	5.315494174050315	0.4323498385362847	2.3986172385149271e-35	1.3109042862793705e-31	TRUE
CDH13	17.905333825308375	5.312607595963835	0.8794512290870271	1.729011272775277e-10	7.025634839059542e-9	TRUE
FKBP10	69.13704438425043	5.311079097330361	0.6687871258458999	4.4160188472984203e-16	6.94522215976912e-14	TRUE
INHBA	32.970019583292014	5.304880199525885	0.8766442276985886	1.5667786015675375e-10	6.474734784285055e-9	TRUE
PCDH7	3.712463806114817	5.294805924917641	1.1690915618323505	6.007418698018435e-7	9.822601358068886e-6	TRUE
COL16A1	21.707617962410854	5.288616566351415	0.6187899192159021	1.7579406196997777e-18	4.367084078097368e-16	TRUE
GPX3	138.23609731025934	5.285012855684628	0.6683508121987642	5.520333922271864e-16	8.498592948928537e-14	TRUE
FAT1	20.057619099034905	5.269684612632948	0.8029702535030235	9.077446078085892e-12	5.143576367091337e-10	TRUE
NOVA2	4.049947473106332	5.26774429360753	0.988245557532917	3.32120302834309e-9	1.0042160359973484e-7	TRUE
ANTXR1	20.068125857681434	5.259243697255251	1.1126111432256611	3.048589706862634e-7	5.3746144823971e-6	TRUE
GNG11	232.4710419801034	5.251232054897403	0.6252159407150513	1.0400651890966082e-17	2.3684234477959326e-15	TRUE
SEMA6D	5.284461319329992	5.240114743349651	0.8871668594000578	2.451752239734238e-10	9.536967208688641e-9	TRUE
YAP1	15.145185908069989	5.237890193097719	0.7812719377059661	4.694663098140125e-12	2.890986760237782e-10	TRUE
EFNB2	43.03668369883782	5.237825343284933	0.6327807067765231	2.0319439652256963e-17	4.354934021941073e-15	TRUE
RND3	52.1895253720721	5.235965556230131	1.0302413711005471	6.35090549194572e-8	1.351870934366362e-6	TRUE
SNCG	25.058706392233105	5.230798528110691	0.7373655733120901	3.408930055713735e-13	2.6615221409984986e-11	TRUE
CCL18	16.00567470281233	5.228821434490625	0.8446141844916527	8.16604380779689e-11	3.68078110685047e-9	TRUE
GJA4	16.511629943223017	5.222351169008821	0.7796493033826687	3.082226864968838e-5	2.944954610799116e-4	TRUE
GPC3	8.81744332368324	5.216247490993028	0.8940780777962226	5.90117749289795e-10	2.1323246474750754e-8	TRUE
MFAP5	48.31308721624439	5.204987379367365	0.6849471659900128	4.433764004502561e-15	5.476074288272908e-13	TRUE
LIF	6.692920193957407	5.199792012279514	0.7299151449762958	3.271763572075126e-14	3.280918506841025e-12	TRUE
EGFR	8.500075480844645	5.1914384655458425	0.7565308428657489	7.335471968601706e-13	5.327599757661192e-11	TRUE
SNAI2	51.646791003964566	5.176446671435875	1.0408765489699676	1.1373522756603438e-7	2.260332554382798e-6	TRUE
TMEM119	26.666250673642196	5.175353875538653	0.7508601645873099	9.818309754209798e-13	6.901545644269465e-11	TRUE
OLFML1	8.256371944839417	5.142625727422973	0.9072592139512743	1.8179032745567084e-9	5.835709762861117e-8	TRUE
CAP2	3.4288363441096643	5.1314663378440635	1.0110426354707138	8.355114213865257e-9	2.2774457834078352e-7	TRUE
MDFI	14.101791490588903	5.116259570434529	0.6572639331192717	1.2332334749034644e-15	1.762073006200303e-13	TRUE
ATF3	246.26174342820087	5.106172555553739	0.6955753601009518	3.86575020227043e-14	3.772730588028298e-12	TRUE
TNC	37.65351170120128	5.099728933516423	0.7740542440994015	9.880852649759223e-12	5.538597942984266e-10	TRUE
NRP2	71.05176886154916	5.095172368448655	0.5324522992942009	2.0967053010425663e-22	1.1179530386851596e-19	TRUE
HMCN1	4.620528803099188	5.093340355036591	0.8867835897581147	1.0120700548652386e-9	3.414330782316201e-8	TRUE
COLEC12	25.533947600465023	5.084123664290998	0.7680135893559681	4.584106804842754e-12	2.830880193804165e-10	TRUE
MMP14	74.08318473599567	5.081334170266631	0.6231346414288412	8.207936897253256e-17	1.495280904257112e-14	TRUE
HSPG2	165.3438229104874	5.080728606589057	0.5119188932610265	7.019474049028456e-24	5.115090739527036e-21	TRUE
COL6A2	384.6721557831716	5.06853008271263	0.6393139766150971	4.630924100406823e-16	7.231187982785254e-14	TRUE
HSPA6	726.0874781997762	5.064273064445796	0.4741387090705102	2.6524521680562684e-27	4.141804060419863e-24	TRUE
FSTL1	139.20279731196013	5.058876497574931	0.616701964946391	4.805310429089215e-17	9.214815025466609e-15	TRUE
GLIS2	5.485510408386637	5.058282035004296	0.844626343905826	1.4454407385254767e-10	6.004119232489963e-9	TRUE
HOXC9	3.284313927203004	5.050271646987332	0.8418991517310103	3.280846054989827e-5	3.1116084862530414e-4	TRUE
HSPA1B	2029.8633356237046	5.048576450713038	0.49740723129192227	7.440571495064311e-25	7.072101454504388e-22	TRUE
DPYSL3	16.055439047457583	5.040999095965199	0.667992570582186	8.841534023624759e-15	1.0226707687325973e-12	TRUE
IFI27	305.51668131157334	5.0332484571474465	0.6220710364950998	1.1742012612099683e-16	2.021197934748907e-14	TRUE
SHROOM2	2.483845801922139	5.028682288948426	0.9950576195431282	8.628389171564568e-9	2.3460847721339925e-7	TRUE
PRELP	72.34604190069426	5.01422074632266	0.6219641913948789	1.0964276152648038e-16	1.9023019124844344e-14	TRUE
ALPK3	6.640418347176444	5.013814297476794	0.5941533919642508	1.5901931647884975e-18	3.9957715833840625e-16	TRUE
RARRES2	41.98555831807319	5.0020411671145055	0.7046713733209004	2.507043587287522e-13	2.068169051384623e-11	TRUE
MT1A	77.14501281067338	4.99946678592676	0.6773456875674443	2.4944014649312773e-14	2.5362842058075654e-12	TRUE
HES1	77.51393279952597	4.991843285786418	0.7597442603395913	7.8065769647089e-12	4.4931326658269434e-10	TRUE
SERPINH1	376.51153382696083	4.98720257409333	0.48139237045078387	8.102272328316165e-26	9.840209742739982e-23	TRUE
LYPD1	0.9222094752322064	4.98285449511377	1.6717240364671286	0.02125756296242728	0.06733974553276667	FALSE
ENPEP	16.501429722817544	4.9593504403029245	0.8532500239232996	1.068495174254933e-9	3.5915076534179745e-8	TRUE
SERTAD4	1.6918149588064908	4.957626133389476	1.4189026711035917	1.0264018344442056e-4	8.240238891951809e-4	TRUE
SYNPO	27.13238802885005	4.952165775697419	0.6646466035554806	1.5409386075494043e-14	1.7013363080625013e-12	TRUE
HOXD-AS1	3.0354577540584353	4.951119155401829	1.2767227908792698	6.358482652347784e-6	7.562176032715688e-5	TRUE
MXRA8	37.44444820005211	4.949726866940237	0.6466217883046299	3.907494809198155e-15	4.881242515650336e-13	TRUE
BCAR1	16.612168523666153	4.944339755688895	0.8090804398788339	1.2515461273363546e-10	5.30233524994187e-9	TRUE
PRND	1.5141252775108107	4.940783380760785	0.42507568583774885	0.697953558543063	0.8204529087116147	FALSE
INSC	3.3380369914090533	4.937140691654873	1.1014738122952954	7.21338685059995e-7	1.1510354010289453e-5	TRUE
FAM167B	12.272467387656233	4.932600948770771	0.47685318453057185	9.940276525612528e-7	1.5196110848001083e-5	TRUE
WWTR1	65.96306886636962	4.932565417745811	0.5556608583115442	1.2759776616226578e-19	3.9287531916525244e-17	TRUE
ADAMTS4	15.6197100325516	4.929428254986859	0.4580053132233805	5.3611400930998334e-5	4.729615963488921e-4	TRUE
AC011526.1	37.72578127333127	4.912545084366974	0.5527125044232166	8.080071076013314e-20	2.6363945342198068e-17	TRUE
ARC	6.243000260519482	4.909636835057551	0.9394435602197191	2.8322218967010354e-8	6.614872102968092e-7	TRUE
NR2F1	10.130709034610929	4.909158300096298	0.8369380199942097	4.02017723953886e-10	1.5048817574239557e-8	TRUE
TJP1	49.69209088601399	4.903933937113155	0.9246595568861525	1.950315082864743e-8	4.765033320581388e-7	TRUE
FNDC4	2.712223805322797	4.893855577831427	0.97732567512247	1.6244793974257595e-8	4.072562397606024e-7	TRUE
PCDH18	10.974729179532856	4.866085112262903	0.8360491126548426	1.0695171686451223e-9	3.5915076534179745e-8	TRUE
U1	2.964814026971363	4.864853047569629	1.0829117691219803	9.162672754658729e-7	1.4135863732504903e-5	TRUE
AQP1	101.88650108442995	4.863913134792165	0.8111454820683333	3.9294369059292207e-10	1.4759694192528985e-8	TRUE
TFPI2	3.736274457460866	4.862248602745045	1.2330670147384981	1.3184126908636164e-5	1.4289449595919444e-4	TRUE
CTD-2127H9.1	2.3498093361638177	4.85505389620722	0.9824932046849667	5.909175510187455e-8	1.267718212249342e-6	TRUE
ESAM	87.68848521794908	4.850479892994702	0.5649817772475126	1.9099985589368585e-18	4.691514437856029e-16	TRUE
TEK	9.35469666258115	4.850152880966237	0.7842378413247304	1.0627942481598927e-10	4.609870051393535e-9	TRUE
BOC	6.455777184021692	4.844286664642254	0.8230262601019169	4.983094101877161e-10	1.8308473976661615e-8	TRUE
PENK	0.4351203774519049	4.839674755772924	1.1876166082287551	0.06493314071057701	0.16029340919084206	FALSE
GAS1	12.219712013843148	4.837338936100821	0.6486172817730693	8.114401784028513e-15	9.537039645196093e-13	TRUE
PDZRN3	3.1038268351999503	4.827755545352124	1.03284779031437	1.8924940876494913e-7	3.523272026490439e-6	TRUE
MYOC	3.1504099089499444	4.827248539435392	1.3798474299661527	6.117100998123618e-5	5.310800036536156e-4	TRUE
PDE1A	10.70108525828521	4.822577974628788	0.7371818211386161	8.029724128054794e-12	4.5952303445917764e-10	TRUE
GPRC5B	9.016386928881783	4.81934410595048	0.7989109805140784	1.5965250106486396e-10	6.57281228960262e-9	TRUE
ACTG2	20.013685342759004	4.805533834774419	0.7131458113336399	1.410849788925606e-12	9.460916329970147e-11	TRUE
LIFR	28.429948083451706	4.8047092822593305	0.6231250304059287	2.482946908251361e-15	3.289678930986849e-13	TRUE
PTHLH	2.5203035958344855	4.800600340484895	0.950641288209562	1.164364096053322e-8	3.0520579740793373e-7	TRUE
ID4	5.868633729146957	4.791632961410441	0.7872421615784271	9.771550962261887e-11	4.298106148611813e-9	TRUE
MAP1B	129.2922095428961	4.78667238206883	1.198557513577343	9.672668906772188e-6	1.0916583116724151e-4	TRUE
ECM1	22.24837887269161	4.776048953487779	0.6525280247499833	4.0814038613101475e-14	3.930553736215909e-12	TRUE
SPP1	1172.6785652702513	4.773708873853431	1.3148594787491232	4.138848214450331e-5	3.785747314481116e-4	TRUE
GJB2	6.1252928997273175	4.746799450042848	1.0551605287238355	7.774731497562234e-8	1.6171589464149192e-6	TRUE
VASN	16.557919216047452	4.743196869790229	0.6778447808443387	4.566547271225541e-13	3.454300688451957e-11	TRUE
C8orf4	86.9250740905165	4.723137758710291	1.4243677701737791	1.1585075590193153e-4	9.139709039235385e-4	TRUE
HOXC-AS1	1.618519789417514	4.714015978287517	1.017398627171551	8.732630022931784e-8	1.7891661193187603e-6	TRUE
CDR2L	4.6600363211951565	4.707536966798112	0.8858663438148401	3.551381913094488e-9	1.067905914747711e-7	TRUE
ZFHX4	17.501828940255976	4.69817067906108	0.9351417273835948	8.397308166937269e-8	1.7327238859211861e-6	TRUE
GDF10	5.152907517332643	4.690625325181418	1.0088927574200608	3.4282055605269514e-7	5.9811653438690894e-6	TRUE
NTM	1.6966678336896774	4.689163524785229	1.1784969783443395	0.013125163503149124	0.04610785784064647	TRUE
COL5A1	66.02826665183717	4.686148073914593	0.6835467542927712	1.3754358111594573e-12	9.309102869274582e-11	TRUE
LINC00702	2.490732661871958	4.682307968623057	1.2728437688292922	1.6895762589588323e-5	1.756748805774743e-4	TRUE
HOXC6	8.744274724052406	4.674223339214628	0.9182820277285856	3.931606556609903e-8	8.869850457590205e-7	TRUE
HIGD1B	60.59123332635876	4.67412332099975	0.6433850743186207	5.3606440881728806e-14	4.986767677087121e-12	TRUE
DOK5	7.186366314290338	4.671644412089912	0.7490009483051064	9.9881089941784e-11	4.36700101443468e-9	TRUE
TENC1	36.479126237678805	4.664197600464687	0.5247620655158135	7.962311140284504e-20	2.6363945342198068e-17	TRUE
CASQ2	2.506458068067768	4.662094898391906	1.0741474957862585	7.369149900854525e-7	1.1716144435096784e-5	TRUE
HOXC8	5.772929365610776	4.638647115741284	0.8289010895420699	1.7384245533085368e-9	5.621279082353369e-8	TRUE
RP11-768F21.1	1.126754680036112	4.626067287663174	0.6866340797426095	0.0158986938153587	0.05377854150316195	FALSE
OLFML2A	26.28379421413872	4.6257702328945864	0.5957521596307588	1.4456837230614062e-15	2.0002589791041393e-13	TRUE
CLEC14A	42.120709368651255	4.606299051341816	0.8018840693441188	1.529185170451922e-9	4.9894801509327566e-8	TRUE
PCOLCE	251.01869418652208	4.60314463079675	0.48966943105614685	1.0209116227914025e-21	4.748542337413372e-19	TRUE
SDC2	142.2004336417669	4.602833031437009	1.0301155202290164	1.2157468749003349e-6	1.8030829329848182e-5	TRUE
ANGPTL1	14.695486239847805	4.601770660184556	0.7265504086771539	3.7094624058404527e-11	1.7822540143753437e-9	TRUE
KIAA1217	20.31645233567053	4.600018183410496	0.7314754181167942	4.660165707893991e-11	2.1861777369156766e-9	TRUE
PHLDA1	199.46683188111527	4.596938587062878	0.5346473055520352	1.385223187082225e-18	3.5626310697417084e-16	TRUE
SUSD2	5.3457445869857745	4.591388252853122	0.7849878383582426	5.204988500177665e-10	1.9059673970248562e-8	TRUE
ITGA11	3.812126196737197	4.591221648543057	1.1401021843468437	6.3154704676852425e-6	7.51974400294483e-5	TRUE
MMP9	574.1662194305256	4.591179907051292	1.0971726026135182	4.375146532356495e-6	5.4810933148335436e-5	TRUE
GPC1	15.610080647850273	4.588168351415059	0.7002707730280477	7.930395002326664e-12	4.550298297791685e-10	TRUE
ACKR3	2.681193541930562	4.58538212814129	0.5421566519285747	0.001315884442183707	0.007040271608070979	TRUE
SLCO2B1	25.781296906712008	4.585053642209303	0.6282890592555381	4.917834827132061e-14	4.614111036735365e-12	TRUE
IGFBP6	158.76203538439594	4.578692219205236	0.4601470871324064	4.7409972387233895e-24	3.701533594133286e-21	TRUE
PLAU	30.406074688238512	4.574167850165574	0.5576910917618764	3.757952448543299e-17	7.401134997982437e-15	TRUE
CHAD	6.062432565113232	4.560677904001622	0.9610626830441419	3.1806172980562977e-7	5.589346845081087e-6	TRUE
PTPRG	40.33430224342057	4.5511149989837785	0.6215750324800298	4.0073562057280934e-14	3.893547289485415e-12	TRUE
LDB2	47.82177525914782	4.549801813643755	0.6115698113292057	1.6103106961751276e-14	1.7550909529690876e-12	TRUE
ACTA2	306.15916832904236	4.525589498170281	0.4775893037523141	4.800976707720306e-22	2.3323144846105246e-19	TRUE
PDE3A	6.846465292603901	4.520676324356935	0.8249458084685221	6.915111747877385e-9	1.9306674063901344e-7	TRUE
KRT14	0.30725768424617883	4.519224200191689	1.561162143930273	0.3169652717463565	NA	NA
APOH	0.37395735814013276	4.516235416528531	1.4759087509842996	0.34789589330178555	0.5303962705537578	FALSE
PLS3	52.64426193735224	4.513677224106081	0.6057600074556274	1.761219945972576e-14	1.8873543744562e-12	TRUE
TEAD1	18.47464132744163	4.5114506236748895	0.7595989994055417	3.7475699885112004e-10	1.410079647484395e-8	TRUE
TSPAN9	17.313854152398182	4.499544315042546	0.6037756417597249	1.1509830395501267e-14	1.3173633627018493e-12	TRUE
PLCXD3	2.295721179662455	4.498107757995646	1.052802822112829	1.9658872687465707e-7	3.6389721915384235e-6	TRUE
PXDC1	11.483901406961435	4.49012816105542	0.55601202957806	8.136586267370539e-17	1.4947387595881293e-14	TRUE
BMP4	9.05001426122491	4.486980983835351	0.6588925750015581	1.4100539159240185e-12	9.460916329970147e-11	TRUE
WFDC2	1.5929780307001138	4.483414421201695	0.517811856810095	0.06510233837916883	0.16059605273155156	FALSE
FZD4	19.51699282788997	4.48173149332946	0.6180425678442502	5.510033366353392e-14	5.039951440244833e-12	TRUE
CILP2	0.800558995823097	4.480420288704386	1.0744490681996626	0.020317679753444375	0.06506002593965833	FALSE
